what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"8",1497548118634
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1497548118634
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1497548118634
java.specification.name,sysinfo,,,"Java Platform API Specification",1497548118634
java.specification.vendor,sysinfo,,,"Oracle Corporation",1497548118634
java.specification.version,sysinfo,,,"1.8",1497548118634
java.vendor,sysinfo,,,"Oracle Corporation",1497548118634
java.version,sysinfo,,,"1.8.0_131",1497548118634
java.vm.info,sysinfo,,,"mixed mode",1497548118634
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1497548118634
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1497548118634
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1497548118634
java.vm.specification.version,sysinfo,,,"1.8",1497548118634
java.vm.vendor,sysinfo,,,"Oracle Corporation",1497548118634
java.vm.version,sysinfo,,,"25.131-b11",1497548118634
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1497548119067
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1497548119136
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1497548119195
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1497548119232
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1497548119268
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1497548119293
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1497548119393
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1497548119405
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1497548119412
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1497548119567
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1497548119573
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1497548119802
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1497548120186
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1497548120194
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1497548120233
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1497548125002
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497548128380
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1497548136158
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497548136161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1497548144188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1497548145364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1497548146129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1497548161573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1497548161715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1497548164223
