what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846109265
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523846112721
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846112733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846114496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846139875
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523846141670
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1523846141762
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846141966
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846142070
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846149123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846150486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846180832
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523846186653
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846186653
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846188772
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846188833
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846201385
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846202835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846221458
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523846232998
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846232998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846234349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846246704
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846249690
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846249750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846258188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846259200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846266739
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846272963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846273375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846276416
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846279511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846279718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846357465
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523846359686
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846359687
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846362091
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846362148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846368418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846368686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846371080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846374571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846374818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846380219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846388036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846388252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846470800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846476715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846476872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846477479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846484718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846489274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846489655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846520624
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523846521443
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846522250
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1523846523053
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523846523922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846528372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846529697
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846530768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846563679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846564812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846575497
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1523846576958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846580773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846587937
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846588720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846589591
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846590374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846591137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846592094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846592489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846595711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846602182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846632571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846633105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846639921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846642052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846684002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846691731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1523846693286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1523846696360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1523846697459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1523846698178
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1523846699000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1523846701732
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1523846702003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1523846703800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1523846704717
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1523846705260
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523846707755
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1523846708088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846713076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846716192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846717172
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846722684
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846724464
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1523846727042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846727292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846745115
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1523846750600
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1523846756246
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523846757636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846758326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846779233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846780363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846782784
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846784634
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523846784764
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846784766
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523846785609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846786326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846787026
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846787844
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846787926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846791111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846791373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846795959
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846799142
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846799600
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846799765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846800019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846804883
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846805906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846876029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846879315
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846879507
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846880042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846882282
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846885948
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846886180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846912318
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523846914157
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846914157
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1523846914207
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846915138
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846915197
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846918561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1523846920445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846921162
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846921415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846925504
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846929680
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846930088
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846930255
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846930453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846930855
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846935221
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846938809
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846938958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846939226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846942064
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846947006
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846947140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846947407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846972533
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523846973915
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846973915
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1523846973927
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846975890
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523846975945
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846979987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846980149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846980398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846985103
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846988104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846988403
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846989661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846989893
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523846990039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523846990396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523847031316
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523847032054
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1523847032914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523847035221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523847035863
