what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1488003420823
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1488003420823
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1488003420823
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1488003420823
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.402.v201009081300,"org.eclipse.jst.j2ee.navigator.ui",1488003420828
started,bundle,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.ui",1488003420828
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1488003420828
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1488003420828
started,bundle,org.eclipse.jst.jee.ui,1.0.302.v201009011600,"org.eclipse.jst.jee.ui",1488003420828
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1488003420828
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1488003420828
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1488003420833
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1488003420833
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1488003420833
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1488003420833
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1488003420833
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1488003420833
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1488003420833
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1488003420833
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1488003420833
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1488003420833
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1488003420833
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1488003420838
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1488003420838
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1488003420838
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1488003420838
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1488003420838
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1488003420838
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1488003420843
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1488003420843
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1488003420843
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1488003420843
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1488003420843
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1488003420843
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1488003420843
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1488003420843
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1488003420843
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1488003420843
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1488003420848
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1488003420848
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1488003420848
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1488003420848
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1488003420848
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1488003420848
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1488003420848
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1488003420853
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1488003420853
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1488003420853
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1488003420853
os,sysinfo,,,"win32",1488003420983
arch,sysinfo,,,"x86_64",1488003420983
ws,sysinfo,,,"win32",1488003420983
locale,sysinfo,,,"en_US",1488003420983
processors,sysinfo,,,"8",1488003420983
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1488003420983
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1488003420983
java.specification.name,sysinfo,,,"Java Platform API Specification",1488003420983
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1488003420983
java.specification.version,sysinfo,,,"1.6",1488003420983
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1488003420983
java.version,sysinfo,,,"1.6.0_23",1488003420983
java.vm.info,sysinfo,,,"mixed mode",1488003420983
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1488003420983
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1488003420983
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1488003420983
java.vm.specification.version,sysinfo,,,"1.0",1488003420983
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1488003420983
java.vm.version,sysinfo,,,"19.0-b09",1488003420983
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1488003420988
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1488003421013
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003447333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003447673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003450139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003450735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003483134
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1488003485333
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1488003485353
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1488003485458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003500445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003502609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003509778
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003517868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003518493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003519293
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003519838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1488003634646
